warehouse,date,orders,holiday_name,holiday,shutdown,mini_shutdown,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,user_activity_1,user_activity_2,id,warehouse_id,holiday_name_id,weekday,month
Prague_2,2023-02-26,5408,,0,0,0,0,0,0,0,1,0,0.1,2,1281,22648,Prague_2_2023-02-26,52,0,7,2
Prague_2,2023-02-27,5134,,0,0,0,0,0,0,0,1,0,0,0,1283,22626,Prague_2_2023-02-27,52,0,1,2
Prague_2,2023-02-28,4850,,0,0,0,0,0,0,0,1,0,0,0,1278,22569,Prague_2_2023-02-28,52,0,2,2
Prague_2,2023-03-01,4874,,0,0,0,0,0,0,0,1,0,0,0,1281,22520,Prague_2_2023-03-01,52,0,3,3
Prague_2,2023-03-02,5236,,0,0,0,0,0,0,0,1,0,0,0,1298,22511,Prague_2_2023-03-02,52,0,4,3
Prague_2,2023-03-03,6217,,0,0,0,0,0,0,0,1,0,0,0,1301,22569,Prague_2_2023-03-03,52,0,5,3
Prague_2,2023-03-04,5529,,0,0,0,0,0,0,0,1,0,0,0,1298,22564,Prague_2_2023-03-04,52,0,6,3
Prague_2,2023-03-05,5453,,0,0,0,0,0,0,0,1,0,0.2,0,1289,22478,Prague_2_2023-03-05,52,0,7,3
Prague_2,2023-03-06,5069,,0,0,0,0,0,0,0,1,0,0.3,0,1277,22465,Prague_2_2023-03-06,52,0,1,3
Prague_2,2023-03-07,5077,,0,0,0,0,0,0,0,1,0,0,0,1278,22479,Prague_2_2023-03-07,52,0,2,3
Prague_2,2023-03-08,5265,International womens day,0,0,0,0,0,0,0,1,0,4.4,0,1277,22488,Prague_2_2023-03-08,52,14,3,3
Prague_2,2023-03-09,5397,,0,0,0,0,0,0,0,1,0,6.6,0,1309,22501,Prague_2_2023-03-09,52,0,4,3
Prague_2,2023-03-10,6374,,0,0,0,0,0,0,0,1,0,1.7,0,1303,22580,Prague_2_2023-03-10,52,0,5,3
Prague_2,2023-03-11,5589,,0,0,0,0,0,0,0,1,0,0.4,0,1304,22601,Prague_2_2023-03-11,52,0,6,3
Prague_2,2023-03-12,5302,,0,0,0,0,0,0,0,1,0,0,0,1289,22558,Prague_2_2023-03-12,52,0,7,3
Prague_2,2023-03-13,5193,,0,0,0,0,0,0,0,1,0,0,0,1265,22524,Prague_2_2023-03-13,52,0,1,3
Prague_2,2023-03-14,4981,,0,0,0,0,0,0,0,1,0,1.7,0,1280,22493,Prague_2_2023-03-14,52,0,2,3
Prague_2,2023-03-15,5162,,0,0,0,0,0,0,0,1,0,4.8,1,1285,22484,Prague_2_2023-03-15,52,0,3,3
Prague_2,2023-03-16,5153,,0,0,0,0,0,0,0,1,0,0,1,1297,22463,Prague_2_2023-03-16,52,0,4,3
Prague_2,2023-03-17,5901,,0,0,0,0,0,0,0,1,0,0,0,1297,22480,Prague_2_2023-03-17,52,0,5,3
Prague_2,2023-03-18,5237,,0,0,0,0,0,0,0,1,0,0,0,1288,22459,Prague_2_2023-03-18,52,0,6,3
Prague_2,2023-03-19,5415,,0,0,0,0,0,0,0,1,0,0,0,1275,22407,Prague_2_2023-03-19,52,0,7,3
Prague_2,2023-03-20,5127,,0,0,0,0,0,0,0,1,0,0.4,0,1276,22376,Prague_2_2023-03-20,52,0,1,3
Prague_2,2023-03-21,4860,,0,0,0,0,0,0,0,1,0,0,0,1277,22315,Prague_2_2023-03-21,52,0,2,3
Prague_2,2023-03-22,4717,,0,0,0,0,0,0,0,1,0,0,0,1277,22297,Prague_2_2023-03-22,52,0,3,3
Prague_2,2023-03-23,5114,,0,0,0,0,0,0,0,1,0,0,0,1272,22278,Prague_2_2023-03-23,52,0,4,3
Prague_2,2023-03-24,6009,,0,0,0,0,0,0,0,1,0,0.2,0,1285,22320,Prague_2_2023-03-24,52,0,5,3
Prague_2,2023-03-25,5177,,0,0,0,0,0,0,0,1,0,0.3,0,1290,22329,Prague_2_2023-03-25,52,0,6,3
Prague_2,2023-03-26,5101,,0,0,0,0,0,0,0,1,0,1.3,0,1268,22289,Prague_2_2023-03-26,52,0,7,3
Prague_2,2023-03-27,5222,,0,0,0,0,0,0,0,1,0,3.8,0,1281,22260,Prague_2_2023-03-27,52,0,1,3
Prague_2,2023-03-28,4826,,0,0,0,0,0,0,0,1,0,0,0,1283,22230,Prague_2_2023-03-28,52,0,2,3
Prague_2,2023-03-29,4826,,0,0,0,0,0,0,0,1,0,0,0,1271,22195,Prague_2_2023-03-29,52,0,3,3
Prague_2,2023-03-30,5154,,0,0,0,0,0,0,0,1,0,14.4,0,1284,22209,Prague_2_2023-03-30,52,0,4,3
Prague_2,2023-03-31,6057,,0,0,0,0,0,0,0,1,0,12.2,0,1289,22265,Prague_2_2023-03-31,52,0,5,3
Prague_2,2023-04-01,5121,,0,0,0,0,0,0,0,1,0,0,0,1277,22243,Prague_2_2023-04-01,52,0,6,4
Prague_2,2023-04-02,5225,,0,0,0,0,0,0,0,1,0,2.2,0,1273,22191,Prague_2_2023-04-02,52,0,7,4
Prague_2,2023-04-03,4746,,0,0,0,0,0,0,0,1,0,0,0,1273,22142,Prague_2_2023-04-03,52,0,1,4
Prague_2,2023-04-04,4908,,0,0,0,0,0,0,0,1,0,0,0,1277,22133,Prague_2_2023-04-04,52,0,2,4
Prague_2,2023-04-05,5349,,0,0,0,0,0,0,0,1,0,0,0,1286,22173,Prague_2_2023-04-05,52,0,3,4
Prague_2,2023-04-06,6813,,0,0,0,0,0,0,0,1,0,0,0,1305,22323,Prague_2_2023-04-06,52,0,4,4
Prague_2,2023-04-07,6109,Good Friday,1,0,0,0,0,0,0,1,0,1,0,1294,22408,Prague_2_2023-04-07,52,12,5,4
Prague_2,2023-04-08,4718,,1,0,0,0,0,0,0,1,0,3.3,0,1280,22392,Prague_2_2023-04-08,52,0,6,4
Prague_2,2023-04-09,4842,,1,0,0,0,0,0,0,1,0,0.9,0,1265,22322,Prague_2_2023-04-09,52,0,7,4
Prague_2,2023-04-10,4837,Easter Monday,1,0,0,1,0,0,0,1,0,0,0,1272,22272,Prague_2_2023-04-10,52,11,1,4
Prague_2,2023-04-11,5267,,0,0,0,0,0,0,0,1,0,1,0,1271,22242,Prague_2_2023-04-11,52,0,2,4
Prague_2,2023-04-12,4775,,0,0,0,0,0,0,0,1,0,0,0,1273,22221,Prague_2_2023-04-12,52,0,3,4
Prague_2,2023-04-13,5265,,0,0,0,0,0,0,0,1,0,0.1,0,1281,22231,Prague_2_2023-04-13,52,0,4,4
Prague_2,2023-04-14,6403,,0,0,0,0,0,0,0,1,0,21.7,0,1298,22309,Prague_2_2023-04-14,52,0,5,4
Prague_2,2023-04-15,5617,,0,0,0,0,0,0,0,1,0,5.9,0,1282,22350,Prague_2_2023-04-15,52,0,6,4
Prague_2,2023-04-16,5169,,0,0,0,0,0,0,0,1,0,0,0,1269,22328,Prague_2_2023-04-16,52,0,7,4
Prague_2,2023-04-17,5110,,0,0,0,0,0,0,0,1,0,0.5,0,1268,22376,Prague_2_2023-04-17,52,0,1,4
Prague_2,2023-04-18,5006,,0,0,0,0,0,0,0,1,0,0.1,0,1276,22373,Prague_2_2023-04-18,52,0,2,4
Prague_2,2023-04-19,4925,,0,0,0,0,0,0,0,1,0,1.2,0,1285,22375,Prague_2_2023-04-19,52,0,3,4
Prague_2,2023-04-20,5222,,0,0,0,0,0,0,0,1,0,0.8,0,1278,22425,Prague_2_2023-04-20,52,0,4,4
Prague_2,2023-04-21,6045,,0,0,0,0,0,0,0,1,0,0,0,1300,22487,Prague_2_2023-04-21,52,0,5,4
Prague_2,2023-04-22,5078,,0,0,0,0,0,0,0,1,0,0,0,1272,22495,Prague_2_2023-04-22,52,0,6,4
Prague_2,2023-04-23,5480,,0,0,0,0,0,0,0,1,0,0.3,0,1272,22476,Prague_2_2023-04-23,52,0,7,4
Prague_2,2023-04-24,5340,,0,0,0,0,0,0,0,1,0,3.4,0,1285,22485,Prague_2_2023-04-24,52,0,1,4
Prague_2,2023-04-25,4905,,0,0,0,0,0,0,0,1,0,0.7,0,1282,22487,Prague_2_2023-04-25,52,0,2,4
Prague_2,2023-04-26,4894,,0,0,0,0,0,0,0,1,0,0,0,1263,22470,Prague_2_2023-04-26,52,0,3,4
Prague_2,2023-04-27,5153,,0,0,0,0,0,0,0,1,0,0,0,1269,22470,Prague_2_2023-04-27,52,0,4,4
Prague_2,2023-04-28,6151,,0,0,0,0,0,0,0,1,0,1.3,0,1281,22550,Prague_2_2023-04-28,52,0,5,4
Prague_2,2023-04-29,5257,,0,0,0,0,0,0,0,1,0,5,0,1281,22567,Prague_2_2023-04-29,52,0,6,4
Prague_2,2023-04-30,4782,,0,0,0,0,0,0,0,1,0,0,0,1265,22485,Prague_2_2023-04-30,52,0,7,4
Prague_2,2023-05-01,4829,Labour Day,1,0,0,0,0,0,0,1,0,0,0,1251,22442,Prague_2_2023-05-01,52,16,1,5
Prague_2,2023-05-02,5143,,0,0,0,0,0,0,0,1,0,0.2,0,1256,22406,Prague_2_2023-05-02,52,0,2,5
Prague_2,2023-05-03,4924,,0,0,0,0,0,0,0,1,0,0,0,1268,22392,Prague_2_2023-05-03,52,0,3,5
Prague_2,2023-05-04,5155,,0,0,0,0,0,0,0,1,0,0,0,1369,22427,Prague_2_2023-05-04,52,0,4,5
Prague_2,2023-05-05,6254,,0,0,0,0,0,0,0,1,0,0,0,1299,22424,Prague_2_2023-05-05,52,0,5,5
Prague_2,2023-05-06,5430,,0,0,0,0,0,0,0,1,0,1,0,1281,22275,Prague_2_2023-05-06,52,0,6,5
Prague_2,2023-05-07,5175,,0,0,0,0,0,0,0,1,0,0,0,1288,22168,Prague_2_2023-05-07,52,0,7,5
Prague_2,2023-05-08,5977,Den osvobozeni,1,0,0,1,0,0,0,1,0,0,0,1293,22209,Prague_2_2023-05-08,52,9,1,5
Prague_2,2023-05-09,5225,,0,0,0,0,0,0,0,1,0,0,0,1266,22179,Prague_2_2023-05-09,52,0,2,5
Prague_2,2023-05-10,5096,,0,0,0,0,0,0,0,1,0,0,0,1285,22166,Prague_2_2023-05-10,52,0,3,5
Prague_2,2023-05-11,5298,,0,0,0,0,0,0,0,1,0,0,0,1295,22165,Prague_2_2023-05-11,52,0,4,5
Prague_2,2023-05-12,6127,,0,0,0,0,0,0,0,1,0,0,0,1295,22239,Prague_2_2023-05-12,52,0,5,5
Prague_2,2023-05-13,5362,,0,0,0,0,0,0,0,1,0,0,0,1277,22248,Prague_2_2023-05-13,52,0,6,5
Prague_2,2023-05-14,5521,,0,0,0,0,0,0,0,1,0,1.7,0,1280,22199,Prague_2_2023-05-14,52,0,7,5
Prague_2,2023-05-15,5357,,0,0,0,0,0,0,0,1,0,13.1,0,1284,22190,Prague_2_2023-05-15,52,0,1,5
Prague_2,2023-05-16,4931,,0,0,0,0,0,0,0,1,0,0,0,1289,22175,Prague_2_2023-05-16,52,0,2,5
Prague_2,2023-05-17,5043,,0,0,0,0,0,0,0,1,0,0,0,1274,22152,Prague_2_2023-05-17,52,0,3,5
Prague_2,2023-05-18,5222,,0,0,0,0,0,0,0,1,0,0,0,1276,22157,Prague_2_2023-05-18,52,0,4,5
Prague_2,2023-05-19,6182,,0,0,0,0,0,0,0,1,0,0,0,1275,22185,Prague_2_2023-05-19,52,0,5,5
Prague_2,2023-05-20,5080,,0,0,0,0,0,0,0,1,0,0,0,1274,22152,Prague_2_2023-05-20,52,0,6,5
Prague_2,2023-05-21,5193,,0,0,0,0,0,0,0,1,0,0,0,1273,22081,Prague_2_2023-05-21,52,0,7,5
Prague_2,2023-05-22,5391,,0,0,0,0,0,0,0,1,0,0,0,1277,22081,Prague_2_2023-05-22,52,0,1,5
Prague_2,2023-05-23,5117,,0,0,0,0,0,0,0,1,0,2,0,1284,22055,Prague_2_2023-05-23,52,0,2,5
Prague_2,2023-05-24,4865,,0,0,0,0,0,0,0,1,0,0,0,1271,22043,Prague_2_2023-05-24,52,0,3,5
Prague_2,2023-05-25,5036,,0,0,0,0,0,0,0,1,0,0,0,1262,22013,Prague_2_2023-05-25,52,0,4,5
Prague_2,2023-05-26,6141,,0,0,0,0,0,0,0,1,0,0,0,1293,22087,Prague_2_2023-05-26,52,0,5,5
Prague_2,2023-05-27,5042,,0,0,0,0,0,0,0,1,0,0,0,1261,22068,Prague_2_2023-05-27,52,0,6,5
Prague_2,2023-05-28,5153,,0,0,0,0,0,0,0,1,0,0,0,1265,21985,Prague_2_2023-05-28,52,0,7,5
Prague_2,2023-05-29,5150,,0,0,0,0,0,0,0,1,0,0,0,1265,21957,Prague_2_2023-05-29,52,0,1,5
Prague_2,2023-05-30,4940,,0,0,0,0,0,0,0,1,0,0,0,1274,21971,Prague_2_2023-05-30,52,0,2,5
Prague_2,2023-05-31,4942,,0,0,0,0,0,0,0,1,0,0,0,1271,21998,Prague_2_2023-05-31,52,0,3,5
Prague_2,2023-06-01,5085,,0,0,0,0,0,0,0,1,0,0,0,1269,22012,Prague_2_2023-06-01,52,0,4,6
Prague_2,2023-06-02,5873,,0,0,0,0,0,0,0,1,0,0,0,1273,22072,Prague_2_2023-06-02,52,0,5,6
Prague_2,2023-06-03,4872,,0,0,0,0,0,0,0,1,0,0,0,1248,22010,Prague_2_2023-06-03,52,0,6,6
Prague_2,2023-06-04,4943,,0,0,0,0,0,0,0,1,0,0,0,1267,21932,Prague_2_2023-06-04,52,0,7,6
Prague_2,2023-06-05,5121,,0,0,0,0,0,0,0,1,0,14.6,0,1264,21912,Prague_2_2023-06-05,52,0,1,6
Prague_2,2023-06-06,5153,,0,0,0,0,0,0,0,1,0,10.8,0,1278,21871,Prague_2_2023-06-06,52,0,2,6
Prague_2,2023-06-07,4829,,0,0,0,0,0,0,0,1,0,0.4,0,1279,21736,Prague_2_2023-06-07,52,0,3,6
Prague_2,2023-06-08,5078,,0,0,0,0,0,0,0,1,0,0,0,1278,21727,Prague_2_2023-06-08,52,0,4,6
Prague_2,2023-06-09,5953,,0,0,0,0,0,0,0,1,0,2.1,0,1285,21747,Prague_2_2023-06-09,52,0,5,6
Prague_2,2023-06-10,5055,,0,0,0,0,0,0,0,1,0,2,0,1271,21707,Prague_2_2023-06-10,52,0,6,6
Prague_2,2023-06-11,5011,,0,0,0,0,0,0,0,1,0,0,0,1262,21609,Prague_2_2023-06-11,52,0,7,6
Prague_2,2023-06-12,5250,,0,0,0,0,0,0,0,1,0,0,0,1283,21583,Prague_2_2023-06-12,52,0,1,6
Prague_2,2023-06-13,5009,,0,0,0,0,0,0,0,1,0,0.1,0,1276,21504,Prague_2_2023-06-13,52,0,2,6
Prague_2,2023-06-14,4893,,0,0,0,0,0,0,0,1,0,0,0,1269,21468,Prague_2_2023-06-14,52,0,3,6
Prague_2,2023-06-15,5072,,0,0,0,0,0,0,0,1,0,0.9,0,1277,21453,Prague_2_2023-06-15,52,0,4,6
Prague_2,2023-06-16,6069,,0,0,0,0,0,0,0,1,0,0,0,1295,21504,Prague_2_2023-06-16,52,0,5,6
Prague_2,2023-06-17,5059,,0,0,0,0,0,0,0,1,0,7.1,0,1280,21501,Prague_2_2023-06-17,52,0,6,6
Prague_2,2023-06-18,5053,,0,0,0,0,0,0,0,1,0,0,0,1262,21456,Prague_2_2023-06-18,52,0,7,6
Prague_2,2023-06-19,5091,,0,0,0,0,0,0,0,1,0,0.3,0,1276,21452,Prague_2_2023-06-19,52,0,1,6
Prague_2,2023-06-20,4981,,0,0,0,0,0,0,0,1,0,0,0,1272,21432,Prague_2_2023-06-20,52,0,2,6
Prague_2,2023-06-21,5011,,0,0,0,0,0,0,0,1,0,0.1,0,1294,21439,Prague_2_2023-06-21,52,0,3,6
Prague_2,2023-06-22,5132,,0,0,0,0,0,0,0,1,0,6.1,0,1288,21466,Prague_2_2023-06-22,52,0,4,6
Prague_2,2023-06-23,5750,,0,0,0,0,0,0,0,1,0,1.4,0,1285,21523,Prague_2_2023-06-23,52,0,5,6
Prague_2,2023-06-24,4851,,0,0,0,0,0,0,0,1,0,0.5,0,1271,21535,Prague_2_2023-06-24,52,0,6,6
Prague_2,2023-06-25,4962,,0,0,0,0,0,0,0,1,0,0,0,1266,21472,Prague_2_2023-06-25,52,0,7,6
Prague_2,2023-06-26,5094,,0,0,0,0,0,0,0,1,0,0,0,1275,21473,Prague_2_2023-06-26,52,0,1,6
Prague_2,2023-06-27,4739,,0,0,0,0,0,0,0,1,0,3.6,0,1276,21442,Prague_2_2023-06-27,52,0,2,6
Prague_2,2023-06-28,4701,,0,0,0,0,0,0,0,1,0,0,0,1293,21447,Prague_2_2023-06-28,52,0,3,6
Prague_2,2023-06-29,5069,,0,0,0,0,0,0,0,1,0,0,0,1284,21448,Prague_2_2023-06-29,52,0,4,6
Prague_2,2023-06-30,5471,,0,0,0,0,0,0,0,1,0,0.5,0,1277,21457,Prague_2_2023-06-30,52,0,5,6
Prague_2,2023-07-01,4732,,0,0,0,0,0,0,0,0,0,5.3,0,1265,21445,Prague_2_2023-07-01,52,0,6,7
Prague_2,2023-07-02,4439,,0,0,0,0,0,0,0,0,0,0.1,0,1270,21396,Prague_2_2023-07-02,52,0,7,7
Prague_2,2023-07-03,4370,,0,0,0,0,0,0,0,0,0,0,0,1273,21408,Prague_2_2023-07-03,52,0,1,7
Prague_2,2023-07-04,4791,,0,0,0,0,0,0,0,0,0,0,0,1277,21435,Prague_2_2023-07-04,52,0,2,7
Prague_2,2023-07-05,4618,Cyrila a Metodej,1,0,0,0,0,0,0,0,0,0.2,0,1285,21447,Prague_2_2023-07-05,52,5,3,7
Prague_2,2023-07-06,4021,Jan Hus,1,0,0,0,0,0,0,0,0,0,0,1265,21376,Prague_2_2023-07-06,52,15,4,7
Prague_2,2023-07-07,4483,,0,0,0,0,0,0,0,0,0,0,0,1294,21355,Prague_2_2023-07-07,52,0,5,7
Prague_2,2023-07-08,4531,,0,0,0,0,0,0,0,0,0,0,0,1277,21309,Prague_2_2023-07-08,52,0,6,7
Prague_2,2023-07-09,5241,,0,0,0,0,0,0,0,0,0,0,0,1279,21262,Prague_2_2023-07-09,52,0,7,7
Prague_2,2023-07-10,5175,,0,0,0,0,0,0,0,0,0,0.9,0,1289,21304,Prague_2_2023-07-10,52,0,1,7
Prague_2,2023-07-11,4949,,0,0,0,0,0,0,0,0,0,0.1,0,1290,21350,Prague_2_2023-07-11,52,0,2,7
Prague_2,2023-07-12,4725,,0,0,0,0,0,0,0,0,0,2,0,1281,21325,Prague_2_2023-07-12,52,0,3,7
Prague_2,2023-07-13,4865,,0,0,0,0,0,0,0,0,0,0.9,0,1285,21338,Prague_2_2023-07-13,52,0,4,7
Prague_2,2023-07-14,5521,,0,0,0,0,0,0,0,0,0,0,0,1289,21371,Prague_2_2023-07-14,52,0,5,7
Prague_2,2023-07-15,5185,,0,0,0,0,0,0,0,0,0,0.2,0,1289,21398,Prague_2_2023-07-15,52,0,6,7
Prague_2,2023-07-16,5091,,0,0,0,0,0,0,0,0,0,2.3,0,1301,21361,Prague_2_2023-07-16,52,0,7,7
Prague_2,2023-07-17,5074,,0,0,0,0,0,0,0,0,0,0.1,0,1281,21385,Prague_2_2023-07-17,52,0,1,7
Prague_2,2023-07-18,4836,,0,0,0,0,0,0,0,0,0,0.1,0,1293,21385,Prague_2_2023-07-18,52,0,2,7
Prague_2,2023-07-19,4748,,0,0,0,0,0,0,0,0,0,0.6,0,1284,21364,Prague_2_2023-07-19,52,0,3,7
Prague_2,2023-07-20,4728,,0,0,0,0,0,0,0,0,0,0.2,0,1278,21336,Prague_2_2023-07-20,52,0,4,7
Prague_2,2023-07-21,5326,,0,0,0,0,0,0,0,0,0,16.2,0,1298,21342,Prague_2_2023-07-21,52,0,5,7
Prague_2,2023-07-22,4724,,0,0,0,0,0,0,0,0,0,0,0,1271,21285,Prague_2_2023-07-22,52,0,6,7
Prague_2,2023-07-23,4921,,0,0,0,0,0,0,0,0,0,0,0,1268,21226,Prague_2_2023-07-23,52,0,7,7
Prague_2,2023-07-24,5068,,0,0,0,0,0,0,0,0,0,0.8,0,1291,21257,Prague_2_2023-07-24,52,0,1,7
Prague_2,2023-07-25,4690,,0,0,0,0,0,0,0,0,0,8.4,0,1285,21269,Prague_2_2023-07-25,52,0,2,7
Prague_2,2023-07-26,4555,,0,0,0,0,0,0,0,0,0,1.5,0,1282,21245,Prague_2_2023-07-26,52,0,3,7
Prague_2,2023-07-27,4671,,0,0,0,0,0,0,0,0,0,1.1,0,1270,21259,Prague_2_2023-07-27,52,0,4,7
Prague_2,2023-07-28,5352,,0,0,0,0,0,0,0,0,0,2.3,0,1290,21276,Prague_2_2023-07-28,52,0,5,7
Prague_2,2023-07-29,4754,,0,0,0,0,0,0,0,0,0,0.9,0,1270,21238,Prague_2_2023-07-29,52,0,6,7
Prague_2,2023-07-30,4921,,0,0,0,0,0,0,0,0,0,8.3,0,1274,21219,Prague_2_2023-07-30,52,0,7,7
Prague_2,2023-07-31,4901,,0,0,0,0,0,0,0,0,0,,,1276,21243,Prague_2_2023-07-31,52,0,1,7
Prague_2,2023-08-01,4845,,0,0,0,0,0,0,0,0,0,0.7,0,1291,21290,Prague_2_2023-08-01,52,0,2,8
Prague_2,2023-08-02,4628,,0,0,0,0,0,0,0,0,0,2.5,0,1293,21311,Prague_2_2023-08-02,52,0,3,8
Prague_2,2023-08-03,4745,,0,0,0,0,0,0,0,0,0,0,0,1309,21316,Prague_2_2023-08-03,52,0,4,8
Prague_2,2023-08-04,5381,,0,0,0,0,0,0,0,0,0,0.1,0,1309,21347,Prague_2_2023-08-04,52,0,5,8
Prague_2,2023-08-05,5136,,0,0,0,0,0,0,0,0,0,10.4,0,1306,21425,Prague_2_2023-08-05,52,0,6,8
Prague_2,2023-08-06,5154,,0,0,0,0,0,0,0,0,0,12.2,0,1287,21491,Prague_2_2023-08-06,52,0,7,8
Prague_2,2023-08-07,5020,,0,0,0,0,0,0,0,0,0,2.7,0,1298,21529,Prague_2_2023-08-07,52,0,1,8
Prague_2,2023-08-08,4672,,0,0,0,0,0,0,0,0,0,0,0,1303,21512,Prague_2_2023-08-08,52,0,2,8
Prague_2,2023-08-09,4761,,0,0,0,0,0,0,0,0,0,11.5,0,1291,21481,Prague_2_2023-08-09,52,0,3,8
Prague_2,2023-08-10,4769,,0,0,0,0,0,0,0,0,0,0,0,1280,21442,Prague_2_2023-08-10,52,0,4,8
Prague_2,2023-08-11,5430,,0,0,0,0,0,0,0,0,0,0,0,1290,21458,Prague_2_2023-08-11,52,0,5,8
Prague_2,2023-08-12,4873,,0,0,0,0,0,0,0,0,0,0,0,1265,21431,Prague_2_2023-08-12,52,0,6,8
Prague_2,2023-08-13,5103,,0,0,0,0,0,0,0,0,0,0,0,1282,21409,Prague_2_2023-08-13,52,0,7,8
Prague_2,2023-08-14,5273,,0,0,0,0,0,0,0,0,0,0,0,1292,21417,Prague_2_2023-08-14,52,0,1,8
Prague_2,2023-08-15,5005,,0,0,0,0,0,0,0,0,0,0,0,1300,21421,Prague_2_2023-08-15,52,0,2,8
Prague_2,2023-08-16,4992,,0,0,0,0,0,0,0,0,0,1.1,0,1303,21437,Prague_2_2023-08-16,52,0,3,8
Prague_2,2023-08-17,4997,,0,0,0,0,0,0,0,0,0,0.1,0,1289,21453,Prague_2_2023-08-17,52,0,4,8
Prague_2,2023-08-18,5393,,0,0,0,0,0,0,0,0,0,0,0,1302,21499,Prague_2_2023-08-18,52,0,5,8
Prague_2,2023-08-19,4980,,0,0,0,0,0,0,0,0,0,0,0,1280,21538,Prague_2_2023-08-19,52,0,6,8
Prague_2,2023-08-20,5057,,0,0,0,0,0,0,0,0,0,0,0,1269,21532,Prague_2_2023-08-20,52,0,7,8
Prague_2,2023-08-21,5282,,0,0,0,0,0,0,0,0,0,0,0,1309,21603,Prague_2_2023-08-21,52,0,1,8
Prague_2,2023-08-22,5043,,0,0,0,0,0,0,0,0,0,0,0,1296,21632,Prague_2_2023-08-22,52,0,2,8
Prague_2,2023-08-23,4844,,0,0,0,0,0,0,0,0,0,0,0,1301,21655,Prague_2_2023-08-23,52,0,3,8
Prague_2,2023-08-24,4768,,0,0,0,0,0,0,0,0,0,0,0,1282,21653,Prague_2_2023-08-24,52,0,4,8
Prague_2,2023-08-25,5601,,0,0,0,0,0,0,0,0,0,0.7,0,1296,21703,Prague_2_2023-08-25,52,0,5,8
Prague_2,2023-08-26,4909,,0,0,0,0,0,0,0,0,0,14,0,1280,21719,Prague_2_2023-08-26,52,0,6,8
Prague_2,2023-08-27,5209,,0,0,0,0,0,0,0,0,0,4.7,0,1283,21730,Prague_2_2023-08-27,52,0,7,8
Prague_2,2023-08-28,5162,,0,0,0,0,0,0,0,0,0,28.6,0,1298,21811,Prague_2_2023-08-28,52,0,1,8
Prague_2,2023-08-29,5798,,0,0,0,0,0,0,0,0,0,1.4,0,1293,21951,Prague_2_2023-08-29,52,0,2,8
Prague_2,2023-08-30,6007,,0,0,0,0,0,0,0,0,0,0.5,0,1308,22109,Prague_2_2023-08-30,52,0,3,8
Prague_2,2023-08-31,4971,,0,0,0,0,0,0,0,0,0,0.5,0,1282,22124,Prague_2_2023-08-31,52,0,4,8
Prague_2,2023-09-01,5496,,0,0,0,0,0,0,0,0,0,0.2,0,1284,22183,Prague_2_2023-09-01,52,0,5,9
Prague_2,2023-09-02,5015,,0,0,0,0,0,0,0,0,0,0,0,1270,22178,Prague_2_2023-09-02,52,0,6,9
Prague_2,2023-09-03,5483,,0,0,0,0,0,0,0,0,0,0,0,1286,22177,Prague_2_2023-09-03,52,0,7,9
Prague_2,2023-09-04,5056,,0,0,0,0,0,0,0,0,0,0,0,1273,22153,Prague_2_2023-09-04,52,0,1,9
Prague_2,2023-09-05,5122,,0,0,0,0,0,0,0,0,0,0,0,1272,22135,Prague_2_2023-09-05,52,0,2,9
Prague_2,2023-09-06,5091,,0,0,0,0,0,0,0,0,0,0,0,1273,22124,Prague_2_2023-09-06,52,0,3,9
Prague_2,2023-09-07,5149,,0,0,0,0,0,0,0,0,0,0,0,1274,22135,Prague_2_2023-09-07,52,0,4,9
Prague_2,2023-09-08,6098,,0,0,0,0,0,0,0,0,0,0,0,1293,22208,Prague_2_2023-09-08,52,0,5,9
Prague_2,2023-09-09,5371,,0,0,0,0,0,0,0,0,0,0,0,1272,22221,Prague_2_2023-09-09,52,0,6,9
Prague_2,2023-09-10,5570,,0,0,0,0,0,0,0,0,0,0,0,1277,22212,Prague_2_2023-09-10,52,0,7,9
Prague_2,2023-09-11,5459,,0,0,0,0,0,0,0,0,0,0,0,1285,22258,Prague_2_2023-09-11,52,0,1,9
Prague_2,2023-09-12,5410,,0,0,0,0,0,0,0,0,0,0,0,1277,22284,Prague_2_2023-09-12,52,0,2,9
Prague_2,2023-09-13,5269,,0,0,0,0,0,0,0,0,0,0,0,1293,22272,Prague_2_2023-09-13,52,0,3,9
Prague_2,2023-09-14,5279,,0,0,0,0,0,0,0,0,0,0,0,1282,22265,Prague_2_2023-09-14,52,0,4,9
Prague_2,2023-09-15,6150,,0,0,0,0,0,0,0,0,0,0,0,1310,22323,Prague_2_2023-09-15,52,0,5,9
Prague_2,2023-09-16,5337,,0,0,0,0,0,0,0,0,0,0,0,1286,22340,Prague_2_2023-09-16,52,0,6,9
Prague_2,2023-09-17,5508,,0,0,0,0,0,0,0,0,0,0,0,1289,22322,Prague_2_2023-09-17,52,0,7,9
Prague_2,2023-09-18,5511,,0,0,0,0,0,0,0,0,0,2.4,0,1290,22357,Prague_2_2023-09-18,52,0,1,9
Prague_2,2023-09-19,5408,,0,0,0,0,0,0,0,0,0,0,0,1299,22407,Prague_2_2023-09-19,52,0,2,9
Prague_2,2023-09-20,5190,,0,0,0,0,0,0,0,0,0,0,0,1284,22414,Prague_2_2023-09-20,52,0,3,9
